roll_no,full_name,email,dept_code,section,batch_year,cgpa,backlogs,placement_status
CB.EN.U4EEE24221,Nandini Prabhu,cb.en.u4eee24221@cb.students.amrita.edu,EEE,C,2028,7,0,Not Placed
CB.EN.U4EEE24222,Rohan Reddy,cb.en.u4eee24222@cb.students.amrita.edu,EEE,C,2028,8.6,0,Not Placed
CB.EN.U4EEE24223,Kavya Gupta,cb.en.u4eee24223@cb.students.amrita.edu,EEE,C,2028,8.2,0,Not Placed
CB.EN.U4EEE24224,Vikram Hegde,cb.en.u4eee24224@cb.students.amrita.edu,EEE,C,2028,8.9,0,Not Placed
CB.EN.U4EEE24225,Kavya Kamath,cb.en.u4eee24225@cb.students.amrita.edu,EEE,C,2028,8.22,0,Not Placed
CB.EN.U4EEE24226,Varsha Das,cb.en.u4eee24226@cb.students.amrita.edu,EEE,C,2028,7.93,0,Not Placed
CB.EN.U4EEE24227,Amrita Menon,cb.en.u4eee24227@cb.students.amrita.edu,EEE,C,2028,7.17,0,Not Placed
CB.EN.U4EEE24228,Abhishek Krishnan,cb.en.u4eee24228@cb.students.amrita.edu,EEE,C,2028,6.21,0,Not Placed
CB.EN.U4EEE24229,Riya Srinivasan,cb.en.u4eee24229@cb.students.amrita.edu,EEE,C,2028,5.63,1,Not Placed
CB.EN.U4EEE24230,Aditya Pillai,cb.en.u4eee24230@cb.students.amrita.edu,EEE,C,2028,7.83,0,Not Placed
CB.EN.U4ECE24001,Neha Verma,cb.en.u4ece24001@cb.students.amrita.edu,ECE,A,2028,9.21,0,Not Placed
CB.EN.U4ECE24002,Vikram Gupta,cb.en.u4ece24002@cb.students.amrita.edu,ECE,A,2028,5.99,2,Not Placed
CB.EN.U4ECE24003,Anjali Raman,cb.en.u4ece24003@cb.students.amrita.edu,ECE,A,2028,8.32,0,Not Placed
CB.EN.U4ECE24004,Saanvi Menon,cb.en.u4ece24004@cb.students.amrita.edu,ECE,A,2028,8.15,0,Not Placed
CB.EN.U4ECE24005,Shruti Prabhu,cb.en.u4ece24005@cb.students.amrita.edu,ECE,A,2028,7.96,0,Not Placed
CB.EN.U4ECE24006,Nandini Iyer,cb.en.u4ece24006@cb.students.amrita.edu,ECE,A,2028,9.27,0,Not Placed
CB.EN.U4ECE24007,Rahul Subramanian,cb.en.u4ece24007@cb.students.amrita.edu,ECE,A,2028,6.9,0,Not Placed
CB.EN.U4ECE24008,Priya Krishnan,cb.en.u4ece24008@cb.students.amrita.edu,ECE,A,2028,7.39,0,Not Placed
CB.EN.U4ECE24009,Suraj Reddy,cb.en.u4ece24009@cb.students.amrita.edu,ECE,A,2028,8.92,0,Not Placed
CB.EN.U4ECE24010,Rishabh Reddy,cb.en.u4ece24010@cb.students.amrita.edu,ECE,A,2028,8.76,0,Not Placed
CB.EN.U4ECE24011,Siddharth Hegde,cb.en.u4ece24011@cb.students.amrita.edu,ECE,A,2028,7.89,0,Not Placed
CB.EN.U4ECE24012,Dhruv Singh,cb.en.u4ece24012@cb.students.amrita.edu,ECE,A,2028,7.81,0,Not Placed
CB.EN.U4ECE24013,Aishwarya Bhat,cb.en.u4ece24013@cb.students.amrita.edu,ECE,A,2028,6.57,0,Not Placed
CB.EN.U4ECE24014,Nandini Rangan,cb.en.u4ece24014@cb.students.amrita.edu,ECE,A,2028,7.26,0,Not Placed
CB.EN.U4ECE24015,Keerthi Nair,cb.en.u4ece24015@cb.students.amrita.edu,ECE,A,2028,9.07,0,Not Placed
CB.EN.U4ECE24016,Anirudh Raman,cb.en.u4ece24016@cb.students.amrita.edu,ECE,A,2028,6.43,0,Not Placed
CB.EN.U4ECE24017,Riya Subramanian,cb.en.u4ece24017@cb.students.amrita.edu,ECE,A,2028,6.6,0,Not Placed
CB.EN.U4ECE24018,Anirudh Venkatesh,cb.en.u4ece24018@cb.students.amrita.edu,ECE,A,2028,6.07,0,Not Placed
CB.EN.U4ECE24019,Riya Mehta,cb.en.u4ece24019@cb.students.amrita.edu,ECE,A,2028,8.7,0,Not Placed
CB.EN.U4ECE24020,Siddharth Iyer,cb.en.u4ece24020@cb.students.amrita.edu,ECE,A,2028,9.32,0,Not Placed
CB.EN.U4ECE24021,Divya Kumar,cb.en.u4ece24021@cb.students.amrita.edu,ECE,A,2028,7.73,0,Not Placed
CB.EN.U4ECE24022,Saanvi Rao,cb.en.u4ece24022@cb.students.amrita.edu,ECE,A,2028,9.43,0,Not Placed
CB.EN.U4ECE24023,Arjun Subramanian,cb.en.u4ece24023@cb.students.amrita.edu,ECE,A,2028,5.78,1,Not Placed
CB.EN.U4ECE24024,Vikram Patel,cb.en.u4ece24024@cb.students.amrita.edu,ECE,A,2028,6.22,0,Not Placed
CB.EN.U4ECE24025,Swathi Rangan,cb.en.u4ece24025@cb.students.amrita.edu,ECE,A,2028,5.63,2,Not Placed
CB.EN.U4ECE24026,Nikhil Kamath,cb.en.u4ece24026@cb.students.amrita.edu,ECE,A,2028,5.88,2,Not Placed
CB.EN.U4ECE24027,Aarav Reddy,cb.en.u4ece24027@cb.students.amrita.edu,ECE,A,2028,8.01,0,Not Placed
CB.EN.U4ECE24028,Meera Rao,cb.en.u4ece24028@cb.students.amrita.edu,ECE,A,2028,6.21,0,Not Placed
CB.EN.U4ECE24029,Karthik Gowda,cb.en.u4ece24029@cb.students.amrita.edu,ECE,A,2028,9.14,0,Not Placed
CB.EN.U4ECE24030,Rohan Prabhu,cb.en.u4ece24030@cb.students.amrita.edu,ECE,A,2028,6.75,0,Not Placed
CB.EN.U4ECE24101,Siddharth Sharma,cb.en.u4ece24101@cb.students.amrita.edu,ECE,B,2028,6.05,0,Not Placed
CB.EN.U4ECE24102,Vikram Rao,cb.en.u4ece24102@cb.students.amrita.edu,ECE,B,2028,8.56,0,Not Placed
CB.EN.U4ECE24103,Nandini Gowda,cb.en.u4ece24103@cb.students.amrita.edu,ECE,B,2028,5.81,3,Not Placed
CB.EN.U4ECE24104,Lakshmi Rangan,cb.en.u4ece24104@cb.students.amrita.edu,ECE,B,2028,7.9,0,Not Placed
CB.EN.U4ECE24105,Aishwarya Verma,cb.en.u4ece24105@cb.students.amrita.edu,ECE,B,2028,6.77,0,Not Placed
CB.EN.U4ECE24106,Arjun Das,cb.en.u4ece24106@cb.students.amrita.edu,ECE,B,2028,6.49,0,Not Placed
CB.EN.U4ECE24107,Riya Venkatesh,cb.en.u4ece24107@cb.students.amrita.edu,ECE,B,2028,7.56,0,Not Placed
CB.EN.U4ECE24108,Kavya Krishnan,cb.en.u4ece24108@cb.students.amrita.edu,ECE,B,2028,8.86,0,Not Placed
CB.EN.U4ECE24109,Varun Kumar,cb.en.u4ece24109@cb.students.amrita.edu,ECE,B,2028,6.31,0,Not Placed
CB.EN.U4ECE24110,Anjali Reddy,cb.en.u4ece24110@cb.students.amrita.edu,ECE,B,2028,7.77,0,Not Placed
CB.EN.U4ECE24111,Siddharth Menon,cb.en.u4ece24111@cb.students.amrita.edu,ECE,B,2028,6.92,0,Not Placed
CB.EN.U4ECE24112,Nandini Gupta,cb.en.u4ece24112@cb.students.amrita.edu,ECE,B,2028,7.28,0,Not Placed
CB.EN.U4ECE24113,Siddharth Singh,cb.en.u4ece24113@cb.students.amrita.edu,ECE,B,2028,7.52,0,Not Placed
CB.EN.U4ECE24114,Varsha Sharma,cb.en.u4ece24114@cb.students.amrita.edu,ECE,B,2028,8.81,0,Not Placed
CB.EN.U4ECE24115,Keerthi Menon,cb.en.u4ece24115@cb.students.amrita.edu,ECE,B,2028,9.37,0,Not Placed
CB.EN.U4ECE24116,Pooja Singh,cb.en.u4ece24116@cb.students.amrita.edu,ECE,B,2028,6.48,0,Not Placed
CB.EN.U4ECE24117,Rohan Gupta,cb.en.u4ece24117@cb.students.amrita.edu,ECE,B,2028,8.64,0,Not Placed
CB.EN.U4ECE24118,Pooja Venkatesh,cb.en.u4ece24118@cb.students.amrita.edu,ECE,B,2028,8.42,0,Not Placed
CB.EN.U4ECE24119,Nikhil Bhat,cb.en.u4ece24119@cb.students.amrita.edu,ECE,B,2028,6.13,0,Not Placed
CB.EN.U4ECE24120,Shruti Patel,cb.en.u4ece24120@cb.students.amrita.edu,ECE,B,2028,8.87,0,Not Placed
CB.EN.U4ECE24121,Vikram Kamath,cb.en.u4ece24121@cb.students.amrita.edu,ECE,B,2028,7.96,0,Not Placed
CB.EN.U4ECE24122,Nikhil Kamath,cb.en.u4ece24122@cb.students.amrita.edu,ECE,B,2028,6.73,0,Not Placed
CB.EN.U4ECE24123,Abhishek Chopra,cb.en.u4ece24123@cb.students.amrita.edu,ECE,B,2028,7.76,0,Not Placed
CB.EN.U4ECE24124,Karthik Naidu,cb.en.u4ece24124@cb.students.amrita.edu,ECE,B,2028,8.34,0,Not Placed
CB.EN.U4ECE24125,Vishal Shetty,cb.en.u4ece24125@cb.students.amrita.edu,ECE,B,2028,8.64,0,Not Placed
CB.EN.U4ECE24126,Vishal Desai,cb.en.u4ece24126@cb.students.amrita.edu,ECE,B,2028,6.3,0,Not Placed
CB.EN.U4ECE24127,Pooja Kumar,cb.en.u4ece24127@cb.students.amrita.edu,ECE,B,2028,7.67,0,Not Placed
CB.EN.U4ECE24128,Lakshmi Nair,cb.en.u4ece24128@cb.students.amrita.edu,ECE,B,2028,6.68,0,Not Placed
CB.EN.U4ECE24129,Sai Subramanian,cb.en.u4ece24129@cb.students.amrita.edu,ECE,B,2028,8.47,0,Not Placed
CB.EN.U4ECE24130,Varsha Prabhu,cb.en.u4ece24130@cb.students.amrita.edu,ECE,B,2028,7.18,0,Not Placed
CB.EN.U4ECE24201,Rahul Desai,cb.en.u4ece24201@cb.students.amrita.edu,ECE,C,2028,7.02,0,Not Placed
CB.EN.U4ECE24202,Dhruv Joshi,cb.en.u4ece24202@cb.students.amrita.edu,ECE,C,2028,5.95,3,Not Placed
CB.EN.U4ECE24203,Neha Kamath,cb.en.u4ece24203@cb.students.amrita.edu,ECE,C,2028,8.09,0,Not Placed
CB.EN.U4ECE24204,Aishwarya Kamath,cb.en.u4ece24204@cb.students.amrita.edu,ECE,C,2028,5.62,2,Not Placed
CB.EN.U4ECE24205,Harish Chopra,cb.en.u4ece24205@cb.students.amrita.edu,ECE,C,2028,9.33,0,Not Placed
CB.EN.U4ECE24206,Pranav Gowda,cb.en.u4ece24206@cb.students.amrita.edu,ECE,C,2028,9.43,0,Not Placed
CB.EN.U4ECE24207,Rishabh Gupta,cb.en.u4ece24207@cb.students.amrita.edu,ECE,C,2028,8.48,0,Not Placed
CB.EN.U4ECE24208,Swathi Nair,cb.en.u4ece24208@cb.students.amrita.edu,ECE,C,2028,7.1,0,Not Placed
CB.EN.U4ECE24209,Swathi Subramanian,cb.en.u4ece24209@cb.students.amrita.edu,ECE,C,2028,6.68,0,Not Placed
CB.EN.U4ECE24210,Rohan Gupta,cb.en.u4ece24210@cb.students.amrita.edu,ECE,C,2028,8.3,0,Not Placed
CB.EN.U4ECE24211,Siddharth Gupta,cb.en.u4ece24211@cb.students.amrita.edu,ECE,C,2028,6.93,0,Not Placed
CB.EN.U4ECE24212,Sneha Mehta,cb.en.u4ece24212@cb.students.amrita.edu,ECE,C,2028,5.55,2,Not Placed
CB.EN.U4ECE24213,Rohan Hegde,cb.en.u4ece24213@cb.students.amrita.edu,ECE,C,2028,5.51,3,Not Placed
CB.EN.U4ECE24214,Siddharth Naidu,cb.en.u4ece24214@cb.students.amrita.edu,ECE,C,2028,8.69,0,Not Placed
CB.EN.U4ECE24215,Dhruv Naidu,cb.en.u4ece24215@cb.students.amrita.edu,ECE,C,2028,8.94,0,Not Placed
CB.EN.U4ECE24216,Rohan Desai,cb.en.u4ece24216@cb.students.amrita.edu,ECE,C,2028,9.12,0,Not Placed
CB.EN.U4ECE24217,Siddharth Singh,cb.en.u4ece24217@cb.students.amrita.edu,ECE,C,2028,7.52,0,Not Placed
CB.EN.U4ECE24218,Neha Bhat,cb.en.u4ece24218@cb.students.amrita.edu,ECE,C,2028,5.78,3,Not Placed
CB.EN.U4ECE24219,Pranav Das,cb.en.u4ece24219@cb.students.amrita.edu,ECE,C,2028,8.82,0,Not Placed
CB.EN.U4ECE24220,Arjun Patel,cb.en.u4ece24220@cb.students.amrita.edu,ECE,C,2028,8.44,0,Not Placed
CB.EN.U4ECE24221,Aishwarya Mehta,cb.en.u4ece24221@cb.students.amrita.edu,ECE,C,2028,6.15,0,Not Placed
CB.EN.U4ECE24222,Rohan Chopra,cb.en.u4ece24222@cb.students.amrita.edu,ECE,C,2028,9.05,0,Not Placed
CB.EN.U4ECE24223,Anjali Naidu,cb.en.u4ece24223@cb.students.amrita.edu,ECE,C,2028,7.46,0,Not Placed
CB.EN.U4ECE24224,Amrita Kamath,cb.en.u4ece24224@cb.students.amrita.edu,ECE,C,2028,7.76,0,Not Placed
CB.EN.U4ECE24225,Nandini Prabhu,cb.en.u4ece24225@cb.students.amrita.edu,ECE,C,2028,8.4,0,Not Placed
CB.EN.U4ECE24226,Diya Kumar,cb.en.u4ece24226@cb.students.amrita.edu,ECE,C,2028,5.93,3,Not Placed
CB.EN.U4ECE24227,Pranav Mehta,cb.en.u4ece24227@cb.students.amrita.edu,ECE,C,2028,9.08,0,Not Placed
CB.EN.U4ECE24228,Vikram Patel,cb.en.u4ece24228@cb.students.amrita.edu,ECE,C,2028,7.98,0,Not Placed
CB.EN.U4ECE24229,Anirudh Das,cb.en.u4ece24229@cb.students.amrita.edu,ECE,C,2028,8.47,0,Not Placed
CB.EN.U4ECE24230,Amrita Iyer,cb.en.u4ece24230@cb.students.amrita.edu,ECE,C,2028,7.14,0,Not Placed
CB.EN.U4ELC24001,Rahul Iyer,cb.en.u4elc24001@cb.students.amrita.edu,ELC,A,2028,5.63,3,Not Placed
CB.EN.U4ELC24002,Rishabh Srinivasan,cb.en.u4elc24002@cb.students.amrita.edu,ELC,A,2028,9.38,0,Not Placed
CB.EN.U4ELC24003,Meera Menon,cb.en.u4elc24003@cb.students.amrita.edu,ELC,A,2028,5.63,3,Not Placed
CB.EN.U4ELC24004,Vikram Prabhu,cb.en.u4elc24004@cb.students.amrita.edu,ELC,A,2028,7.89,0,Not Placed
CB.EN.U4ELC24005,Aarav Shetty,cb.en.u4elc24005@cb.students.amrita.edu,ELC,A,2028,7.9,0,Not Placed
CB.EN.U4ELC24006,Priya Srinivasan,cb.en.u4elc24006@cb.students.amrita.edu,ELC,A,2028,6.48,0,Not Placed
CB.EN.U4ELC24007,Karthik Kumar,cb.en.u4elc24007@cb.students.amrita.edu,ELC,A,2028,7.12,0,Not Placed
CB.EN.U4ELC24008,Sneha Subramanian,cb.en.u4elc24008@cb.students.amrita.edu,ELC,A,2028,7.01,0,Not Placed
CB.EN.U4ELC24009,Aishwarya Subramanian,cb.en.u4elc24009@cb.students.amrita.edu,ELC,A,2028,9.42,0,Not Placed
CB.EN.U4ELC24010,Lakshmi Menon,cb.en.u4elc24010@cb.students.amrita.edu,ELC,A,2028,7.39,0,Not Placed
CB.EN.U4ELC24011,Aishwarya Gowda,cb.en.u4elc24011@cb.students.amrita.edu,ELC,A,2028,6.42,0,Not Placed
CB.EN.U4ELC24012,Rishabh Iyer,cb.en.u4elc24012@cb.students.amrita.edu,ELC,A,2028,7.94,0,Not Placed
CB.EN.U4ELC24013,Nikhil Kumar,cb.en.u4elc24013@cb.students.amrita.edu,ELC,A,2028,9.33,0,Not Placed
CB.EN.U4ELC24014,Varun Venkatesh,cb.en.u4elc24014@cb.students.amrita.edu,ELC,A,2028,8.43,0,Not Placed
CB.EN.U4ELC24015,Kavya Shetty,cb.en.u4elc24015@cb.students.amrita.edu,ELC,A,2028,6.96,0,Not Placed
CB.EN.U4ELC24016,Sai Venkatesh,cb.en.u4elc24016@cb.students.amrita.edu,ELC,A,2028,9.11,0,Not Placed
CB.EN.U4ELC24017,Varsha Iyer,cb.en.u4elc24017@cb.students.amrita.edu,ELC,A,2028,6.57,0,Not Placed
CB.EN.U4ELC24018,Meera Hegde,cb.en.u4elc24018@cb.students.amrita.edu,ELC,A,2028,5.61,1,Not Placed
CB.EN.U4ELC24019,Vihaan Venkatesh,cb.en.u4elc24019@cb.students.amrita.edu,ELC,A,2028,7.09,0,Not Placed
CB.EN.U4ELC24020,Nikhil Patel,cb.en.u4elc24020@cb.students.amrita.edu,ELC,A,2028,6.91,0,Not Placed
CB.EN.U4ELC24021,Diya Nair,cb.en.u4elc24021@cb.students.amrita.edu,ELC,A,2028,7.92,0,Not Placed
CB.EN.U4ELC24022,Divya Raman,cb.en.u4elc24022@cb.students.amrita.edu,ELC,A,2028,7.46,0,Not Placed
CB.EN.U4ELC24023,Ananya Subramanian,cb.en.u4elc24023@cb.students.amrita.edu,ELC,A,2028,8.09,0,Not Placed
CB.EN.U4ELC24024,Karthik Gowda,cb.en.u4elc24024@cb.students.amrita.edu,ELC,A,2028,5.95,2,Not Placed
CB.EN.U4ELC24025,Saanvi Shetty,cb.en.u4elc24025@cb.students.amrita.edu,ELC,A,2028,7.72,0,Not Placed
CB.EN.U4ELC24026,Shruti Shetty,cb.en.u4elc24026@cb.students.amrita.edu,ELC,A,2028,7.66,0,Not Placed
CB.EN.U4ELC24027,Diya Pillai,cb.en.u4elc24027@cb.students.amrita.edu,ELC,A,2028,9.38,0,Not Placed
CB.EN.U4ELC24028,Vishal Singh,cb.en.u4elc24028@cb.students.amrita.edu,ELC,A,2028,8.42,0,Not Placed
CB.EN.U4ELC24029,Siddharth Kumar,cb.en.u4elc24029@cb.students.amrita.edu,ELC,A,2028,5.57,1,Not Placed
CB.EN.U4ELC24030,Amrita Shetty,cb.en.u4elc24030@cb.students.amrita.edu,ELC,A,2028,7.05,0,Not Placed
CB.EN.U4ELC24101,Dhruv Bhat,cb.en.u4elc24101@cb.students.amrita.edu,ELC,B,2028,8.88,0,Not Placed
CB.EN.U4ELC24102,Diya Joshi,cb.en.u4elc24102@cb.students.amrita.edu,ELC,B,2028,6.99,0,Not Placed
CB.EN.U4ELC24103,Priya Pillai,cb.en.u4elc24103@cb.students.amrita.edu,ELC,B,2028,6.13,0,Not Placed
CB.EN.U4ELC24104,Vihaan Iyer,cb.en.u4elc24104@cb.students.amrita.edu,ELC,B,2028,6.54,0,Not Placed
CB.EN.U4ELC24105,Vishal Naidu,cb.en.u4elc24105@cb.students.amrita.edu,ELC,B,2028,7.88,0,Not Placed
CB.EN.U4ELC24106,Varsha Srinivasan,cb.en.u4elc24106@cb.students.amrita.edu,ELC,B,2028,8.14,0,Not Placed
CB.EN.U4ELC24107,Dhruv Das,cb.en.u4elc24107@cb.students.amrita.edu,ELC,B,2028,9.16,0,Not Placed
CB.EN.U4ELC24108,Diya Rao,cb.en.u4elc24108@cb.students.amrita.edu,ELC,B,2028,6.51,0,Not Placed
CB.EN.U4ELC24109,Vikram Reddy,cb.en.u4elc24109@cb.students.amrita.edu,ELC,B,2028,8.21,0,Not Placed
CB.EN.U4ELC24110,Pooja Mehta,cb.en.u4elc24110@cb.students.amrita.edu,ELC,B,2028,7.54,0,Not Placed
CB.EN.U4ELC24111,Priya Joshi,cb.en.u4elc24111@cb.students.amrita.edu,ELC,B,2028,7.99,0,Not Placed
CB.EN.U4ELC24112,Vishal Sharma,cb.en.u4elc24112@cb.students.amrita.edu,ELC,B,2028,8.08,0,Not Placed
CB.EN.U4ELC24113,Swathi Venkatesh,cb.en.u4elc24113@cb.students.amrita.edu,ELC,B,2028,8,0,Not Placed
CB.EN.U4ELC24114,Keerthi Gupta,cb.en.u4elc24114@cb.students.amrita.edu,ELC,B,2028,8.69,0,Not Placed
CB.EN.U4ELC24115,Nandini Nair,cb.en.u4elc24115@cb.students.amrita.edu,ELC,B,2028,9,0,Not Placed
CB.EN.U4ELC24116,Diya Verma,cb.en.u4elc24116@cb.students.amrita.edu,ELC,B,2028,7.93,0,Not Placed
CB.EN.U4ELC24117,Rohan Venkatesh,cb.en.u4elc24117@cb.students.amrita.edu,ELC,B,2028,8,0,Not Placed
CB.EN.U4ELC24118,Lakshmi Verma,cb.en.u4elc24118@cb.students.amrita.edu,ELC,B,2028,7.41,0,Not Placed
CB.EN.U4ELC24119,Sai Naidu,cb.en.u4elc24119@cb.students.amrita.edu,ELC,B,2028,9.39,0,Not Placed
CB.EN.U4ELC24120,Karthik Venkatesh,cb.en.u4elc24120@cb.students.amrita.edu,ELC,B,2028,6.81,0,Not Placed
CB.EN.U4ELC24121,Kavya Naidu,cb.en.u4elc24121@cb.students.amrita.edu,ELC,B,2028,9.49,0,Not Placed
CB.EN.U4ELC24122,Rohan Pillai,cb.en.u4elc24122@cb.students.amrita.edu,ELC,B,2028,5.77,3,Not Placed
CB.EN.U4ELC24123,Sai Raman,cb.en.u4elc24123@cb.students.amrita.edu,ELC,B,2028,7.04,0,Not Placed
CB.EN.U4ELC24124,Vihaan Kumar,cb.en.u4elc24124@cb.students.amrita.edu,ELC,B,2028,6.9,0,Not Placed
CB.EN.U4ELC24125,Anirudh Nair,cb.en.u4elc24125@cb.students.amrita.edu,ELC,B,2028,8.67,0,Not Placed
CB.EN.U4ELC24126,Divya Prabhu,cb.en.u4elc24126@cb.students.amrita.edu,ELC,B,2028,9.11,0,Not Placed
CB.EN.U4ELC24127,Ananya Reddy,cb.en.u4elc24127@cb.students.amrita.edu,ELC,B,2028,9.18,0,Not Placed
CB.EN.U4ELC24128,Rohan Hegde,cb.en.u4elc24128@cb.students.amrita.edu,ELC,B,2028,5.8,2,Not Placed
CB.EN.U4ELC24129,Priya Nair,cb.en.u4elc24129@cb.students.amrita.edu,ELC,B,2028,8.72,0,Not Placed
CB.EN.U4ELC24130,Anjali Hegde,cb.en.u4elc24130@cb.students.amrita.edu,ELC,B,2028,7.5,0,Not Placed
CB.EN.U4ELC24201,Arjun Joshi,cb.en.u4elc24201@cb.students.amrita.edu,ELC,C,2028,8.1,0,Not Placed
CB.EN.U4ELC24202,Neha Das,cb.en.u4elc24202@cb.students.amrita.edu,ELC,C,2028,8.69,0,Not Placed
CB.EN.U4ELC24203,Shruti Sharma,cb.en.u4elc24203@cb.students.amrita.edu,ELC,C,2028,7.83,0,Not Placed
CB.EN.U4ELC24204,Diya Pillai,cb.en.u4elc24204@cb.students.amrita.edu,ELC,C,2028,6.56,0,Not Placed
CB.EN.U4ELC24205,Suraj Pillai,cb.en.u4elc24205@cb.students.amrita.edu,ELC,C,2028,9.49,0,Not Placed
CB.EN.U4ELC24206,Nikhil Bhat,cb.en.u4elc24206@cb.students.amrita.edu,ELC,C,2028,8.25,0,Not Placed
CB.EN.U4ELC24207,Amrita Verma,cb.en.u4elc24207@cb.students.amrita.edu,ELC,C,2028,7.28,0,Not Placed
CB.EN.U4ELC24208,Saanvi Srinivasan,cb.en.u4elc24208@cb.students.amrita.edu,ELC,C,2028,7.47,0,Not Placed
CB.EN.U4ELC24209,Keerthi Rao,cb.en.u4elc24209@cb.students.amrita.edu,ELC,C,2028,6.59,0,Not Placed
CB.EN.U4ELC24210,Saanvi Joshi,cb.en.u4elc24210@cb.students.amrita.edu,ELC,C,2028,8.43,0,Not Placed
CB.EN.U4ELC24211,Meera Srinivasan,cb.en.u4elc24211@cb.students.amrita.edu,ELC,C,2028,8.4,0,Not Placed
CB.EN.U4ELC24212,Sai Naidu,cb.en.u4elc24212@cb.students.amrita.edu,ELC,C,2028,8.05,0,Not Placed
CB.EN.U4ELC24213,Dhruv Nair,cb.en.u4elc24213@cb.students.amrita.edu,ELC,C,2028,9.24,0,Not Placed
CB.EN.U4ELC24214,Shruti Desai,cb.en.u4elc24214@cb.students.amrita.edu,ELC,C,2028,6.11,0,Not Placed
CB.EN.U4ELC24215,Aditya Mehta,cb.en.u4elc24215@cb.students.amrita.edu,ELC,C,2028,8.68,0,Not Placed
CB.EN.U4ELC24216,Aarav Naidu,cb.en.u4elc24216@cb.students.amrita.edu,ELC,C,2028,8.37,0,Not Placed
CB.EN.U4ELC24217,Keerthi Kamath,cb.en.u4elc24217@cb.students.amrita.edu,ELC,C,2028,5.62,3,Not Placed
CB.EN.U4ELC24218,Vihaan Chopra,cb.en.u4elc24218@cb.students.amrita.edu,ELC,C,2028,7.46,0,Not Placed
CB.EN.U4ELC24219,Anjali Verma,cb.en.u4elc24219@cb.students.amrita.edu,ELC,C,2028,8.27,0,Not Placed
CB.EN.U4ELC24220,Anjali Patel,cb.en.u4elc24220@cb.students.amrita.edu,ELC,C,2028,7.65,0,Not Placed
CB.EN.U4ELC24221,Vihaan Rao,cb.en.u4elc24221@cb.students.amrita.edu,ELC,C,2028,7.85,0,Not Placed
CB.EN.U4ELC24222,Aishwarya Das,cb.en.u4elc24222@cb.students.amrita.edu,ELC,C,2028,7.17,0,Not Placed
CB.EN.U4ELC24223,Rishabh Pillai,cb.en.u4elc24223@cb.students.amrita.edu,ELC,C,2028,6.86,0,Not Placed
CB.EN.U4ELC24224,Pooja Verma,cb.en.u4elc24224@cb.students.amrita.edu,ELC,C,2028,8.51,0,Not Placed
CB.EN.U4ELC24225,Anirudh Prabhu,cb.en.u4elc24225@cb.students.amrita.edu,ELC,C,2028,6.82,0,Not Placed
CB.EN.U4ELC24226,Riya Subramanian,cb.en.u4elc24226@cb.students.amrita.edu,ELC,C,2028,6.12,0,Not Placed
CB.EN.U4ELC24227,Nandini Gowda,cb.en.u4elc24227@cb.students.amrita.edu,ELC,C,2028,7.86,0,Not Placed
CB.EN.U4ELC24228,Saanvi Das,cb.en.u4elc24228@cb.students.amrita.edu,ELC,C,2028,8.13,0,Not Placed
CB.EN.U4ELC24229,Harish Venkatesh,cb.en.u4elc24229@cb.students.amrita.edu,ELC,C,2028,6.27,0,Not Placed
CB.EN.U4ELC24230,Shruti Gupta,cb.en.u4elc24230@cb.students.amrita.edu,ELC,C,2028,8.6,0,Not Placed
CB.EN.U4MEC24001,Varun Naidu,cb.en.u4mec24001@cb.students.amrita.edu,MEC,A,2028,6.31,0,Not Placed
CB.EN.U4MEC24002,Riya Mehta,cb.en.u4mec24002@cb.students.amrita.edu,MEC,A,2028,7.48,0,Not Placed
CB.EN.U4MEC24003,Divya Rao,cb.en.u4mec24003@cb.students.amrita.edu,MEC,A,2028,8.41,0,Not Placed
CB.EN.U4MEC24004,Meera Hegde,cb.en.u4mec24004@cb.students.amrita.edu,MEC,A,2028,9.11,0,Not Placed
CB.EN.U4MEC24005,Anjali Nair,cb.en.u4mec24005@cb.students.amrita.edu,MEC,A,2028,7.45,0,Not Placed
CB.EN.U4MEC24006,Neha Pillai,cb.en.u4mec24006@cb.students.amrita.edu,MEC,A,2028,5.62,1,Not Placed
CB.EN.U4MEC24007,Anjali Sharma,cb.en.u4mec24007@cb.students.amrita.edu,MEC,A,2028,7.96,0,Not Placed
CB.EN.U4MEC24008,Shruti Krishnan,cb.en.u4mec24008@cb.students.amrita.edu,MEC,A,2028,8.51,0,Not Placed
CB.EN.U4MEC24009,Divya Kamath,cb.en.u4mec24009@cb.students.amrita.edu,MEC,A,2028,5.58,3,Not Placed
CB.EN.U4MEC24010,Rohan Sharma,cb.en.u4mec24010@cb.students.amrita.edu,MEC,A,2028,8.96,0,Not Placed
CB.EN.U4MEC24011,Harish Subramanian,cb.en.u4mec24011@cb.students.amrita.edu,MEC,A,2028,7.31,0,Not Placed
CB.EN.U4MEC24012,Diya Gupta,cb.en.u4mec24012@cb.students.amrita.edu,MEC,A,2028,7.58,0,Not Placed
CB.EN.U4MEC24013,Rohan Mehta,cb.en.u4mec24013@cb.students.amrita.edu,MEC,A,2028,7.85,0,Not Placed
CB.EN.U4MEC24014,Kavya Das,cb.en.u4mec24014@cb.students.amrita.edu,MEC,A,2028,7.02,0,Not Placed
CB.EN.U4MEC24015,Kavya Sharma,cb.en.u4mec24015@cb.students.amrita.edu,MEC,A,2028,8.95,0,Not Placed
